146 0.000000
110 -0.420005
120 0.020117
124 -0.274122
127 -0.404481
136 -0.456760
152 0.386595
160 -0.725793
161 -1.208241
165 -0.910405
171 -1.185492
174 -0.982145
177 -0.990224
182 -0.760849
184 -0.532943
187 0.198055
194 0.159207
202 -0.203431
208 -0.287554
210 -0.461323
213 -0.515154
217 -0.574609
220 -0.608501147
147		0.31
121		0.2522118296486
122		0.21
126		-0.081467353659
128		-0.11018203271
129		-0.056186
137		-0.089217531707
148		0.664321
153		0.777944
155		0.536681
162		-0.779422
164		-0.648382
167		-0.72099126619
170		-0.824835494
172		-0.850273
173		-0.77465631111
178		-0.657252
180		-0.590305938462
186		0.438029
188		0.640098
196		0.3660174791086
200		0.321494
201		0.194469231198
205		0.055695278261
209		-0.061133627451
212		-0.170742459716
218		-0.270609881789
222		-0.291441
125		0.364
214		0.207
eof
