3088 0.0
3011 36.7211994590628
3013 12.993169772048532
3014 8.488866887740812
3025 -1.2472893330061652
3029 0.4120534280918946
3032 -0.5199780577205502
3033 -1.5868722647552431
3038 -6.424575066645502
3042 15.898465314182488
3077 -4.614390405742142
3080 -6.453280461485349
3084 -2.414148049161952
3096 -7.168421098936676
3109 -9.39533623571532
3113 -10.278946628685162
3118 5.782216380481657
3124 -16.713131048944263
3132 -2.813755112379681
3138 -5.712760050747534
3142 10.992007362661809
3146 -11.21426018958141
3150 -4.141460907739827
3161 -16.54866529947219
3164 7.008471048378738
3172 -9.412636728154439
3089 -4.200968356416865
3020 18.070646649960622
3021 32.40562664032467
3023 -0.6651214984777312
3026 11.168587690086326
3030 -0.9841429583120203
3031 -1.8811095050755284
3034 -1.2962441795048676
3035 1.4432676410569343
3040 5.523726635728508
3043 18.409072630754167
3049 -25.55401709244302
3078 -7.472491866786754
3079 -5.996700230517831
3081 -7.411727871923347
3085 -3.3393713009229486
3086 -0.9697710486443611
3087 -2.3078990037355993
3090 -3.2520253065060274
3091 -6.149686338511856
3097 -9.604682565126211
3103 -8.244315243768597
3112 -11.37543838827196
3114 -9.021966586771782
3115 -9.278455235878141
3122 -17.319703942525393
3123 -19.750563369774113
3125 -19.56788783048188
3133 -8.482885661838395
3136 -9.351858137804015
3139 -9.639970738399029
3140 -7.767641298477827
3143 -12.373881093148555
3144 -14.304269164011828
3147 -15.33083093456861
3148 -1.0902264708444136
3151 -4.364371412653952
3152 -13.222317553226901
3153 9.9889265303446
3155 -21.641842800616757
3157 -16.458850571530206
3159 -6.768463419745785
3162 -25.472777505844192
3165 7.62477965474028
3167 7.7316659218152495
3168 7.910819031257859
3169 6.514464197484074
3173 -8.740771843152231
3027 -34.76493381837213
3092 -16.71195026424823
3094 -20.885347908805215
3119 -9.165197721060622
3120 -3.4642470211492764
eof
