1090 3 0 1 0
1114 3 16.8236 0.945773 4.3189e-05
1115 3 22.7359 0.928059 5.7108e-05
1120 3 28.9876 0.908668 7.27979e-05
1121 3 11.6206 0.963341 3.05913e-05
1125 3 4.50527 0.989586 9.38744e-06
1131 3 20.5774 0.933969 5.40819e-05
1138 3 17.7404 0.945703 4.37173e-05
1156 3 20.6187 0.941307 4.57642e-05
1157 3 35.2739 0.896868 7.98307e-05
eof
