0	-280.416	4.9527
1	-355.222	4.83383
2	-254.557	4.75056
3	-1044.9	5.29602
4	-220.553	4.79349
5	-271.505	4.7809
6	-330.566	4.75056
7	-956.136	5.12917
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	-257.708	4.87451
17	-295.394	4.86532
18	-330.566	4.75056
19	-275.292	4.723
20	-980.643	4.90326
21	-178.548	4.75056
22	-1036.38	5.4071
23	-239.21	4.83383
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	-156.763	4.7809
33	-241.117	5.35004
34	-855.791	5.34271
35	-229.146	4.83766
36	-160.39	4.94026
37	-133.997	4.92671
38	-981.352	5.29602
39	-992.835	5.37014
40	45.4875	4.84923
41	-358.001	4.94026
42	25.4018	5.10936
43	-221.964	4.8053
44	-367.123	4.7809
45	-243.35	5.0304
46	-318.135	4.98563
47	-276.861	4.97308
48	-825.696	5.27871
49	-159.165	4.86532
50	-885.095	5.41658
51	-200.583	5.06452
52	1.06574	4.17039
53	-220.841	5.06452
54	-952.846	5.54276
55	-159.546	4.75056
56	-9.28905	4.52512
57	-180.832	4.723
58	-106.637	4.8053
59	-1028.91	5.46377
60	-180.832	4.723
61	-272.272	4.65434
62	-102.118	4.9527
63	-316.298	4.83636
eof
