0	 2 	-336.145	3.1671
1	 2 	-396.525	3.18882
2	 2 	-349.654	3.28907
3	 2 	-348.273	3.13355
4	 2 	-322.149	3.23078
5	 2 	-347.53	3.16923
6	 2 	-395.758	3.19811
7	 2 	-314.741	3.15988
8	 2 	-421.94	3.26204
9	 2 	-376.568	3.18974
10	 2 	-426.436	3.26807
11	 2 	-415.923	3.25665
12	 2 	-397.771	3.19264
13	 2 	-259.622	3.17104
14	 2 	-468.852	3.34739
15	 2 	-349.914	3.15382
16	 2 	-388.684	3.17534
17	 2 	-333.698	3.17402
18	 2 	-466.204	3.28871
19	 2 	-338.643	3.15174
20	 2 	-387.506	3.18077
21	 2 	-301.237	3.29956
22	 2 	-410.834	3.23976
23	 2 	-340.827	3.14281
24	 2 	-466.858	3.19582
25	 2 	-415.438	3.27698
26	 2 	-467.667	3.28507
27	 2 	-461.272	3.2713
28	 2 	-434.63	3.31339
29	 2 	-400.398	3.21481
30	 2 	-415.584	3.25903
31	 2 	-370.576	3.23305
eof
