1120	0	
1083	3.02932	
1092	3.79506	
1099	3.63608	
1102	0.587608
1104	3.06154	
1107	-1.7867	
1116	-0.63080
1124	-0.69230
1127	-0.28895
1130	-1.13028
1131	-0.56925
1133	0.036808
1140	2.26427	
1143	2.11357	
1146	-2.34739
1154	0.791396
1171	1.53705	
1118	4.81496	
1084	6.62667	
1085	6.48809	
1087	6.49327	
1088	6.71137	
1089	6.99905	
1093	6.65257	
1094	6.7899	
1095	6.73659	
1098	6.44921	
1101	6.06662	
1103	5.38359	
1105	6.95268	
1112	1.92107	
1114	2.59841	
1121	4.55039	
1122	4.62809	
1123	4.68781	
1125	4.49232	
1128	4.83998	
1132	5.13447	
1136	6.80484	
1139	6.04458	
1145	4.11172	
1147	-0.22828
1149	2.85477	
1152	4.96224	
1153	5.21187	
1156	5.64336	
1170	7.13573	
1172	7.086	
eof
