479   0
484   -0.75096
488   7.45827
490   6.35896
492   0.0979102
496   7.41571
499   8.36969
502   3.10701
505   12.8805
539   20.5955
543   10.1475
549   10.077
551   16.1268
553   13.8011
554   11.2075
557   15.179
561   8.31152
1016   9.00247
1020   -2.03051
1023   1.78852
1027   0.147633
1029   -4.95719
1033   8.78851
1035   0.740875
1037   35.998
1038   36.4758
1054   37.8733
1058   44.8953
1067   37.4187
1070   38.9289
1074   34.6352
1081   36.8194
1082   41.9654
1084   40.4831
1090   46.7606
1091   49.0705
1093   45.31
1095   40.7457
1097   40.3348
1098   40.9661
1104   -8.96903
1124   2.40012
1127   -7.32456
1137   6.27645
1157   -3.79669
1160   -3.01559
1186   207
1189   197.955
1206   174.509
1208   158.351
1244   12.1222
1256   70.084
1258   108.302
1262   110.826
1265   110.826
1270   102.192
1278   42.1034
1280   42.1034
1287   42.1034
eof
