146	0	
110	-4.38382	
120	-6.67263	
124	-4.68082	
127	-5.29048	
136	-5.50266	
152	2.84696		
160	0.756274	
161	-6.9449		
165	-1.4834		
171	-1.24674	
174	-1.27944	
177	-1.15021	
182	-0.335233	
184	-0.224279	
187	-0.590853	
194	-0.101035	
202	0.0258288	
208	-5.63172	
210	-6.91288	
213	-4.80273	
217	-4.60354	
220	-3.99159	
147	0.699112
121	-6.11362		
122	-4.04323	
126	-3.97287	
128	-3.97852	
129	-4.13782	
137	-4.26726	
148	1.24791		
153	5.65335		
155	5.46997		
162	0.721829	
164	-1.1728		
167	0.353986	
170	-0.0730461	
172	-1.20402	
173	-0.0346111	
178	-0.53906	
180	0.729668	
186	0.0100463	
188	0.33081		
196	0.993998	
200	1.13778		
201	1.24448		
205	1.17243		
209	-5.99168	
212	-2.68049	
216	-2.27053	
125	-5.52558
214	-5.62542
157	6.06478	
181	0.593879
189	0.584254
193	1.0186	
206	0.388642	
219	-2.47352
eof
