22364 4 0 1 0 0
22365 4 0.808762 0.996701 2.62238e-06 1.54894e-09
22368 4 -1.86992 1.01796 -5.3305e-05 4.94039e-08
22369 4 0.345014 0.997989 3.39597e-06 -1.81974e-09
22370 4 1.2781 0.992134 1.47321e-05 -8.6555e-09
22371 4 -1.11633 1.0119 -3.7962e-05 3.67341e-08
22372 4 -2.41446 1.01919 -5.24412e-05 4.63704e-08
22373 4 4.67314 0.966972 7.57546e-05 -5.83375e-08
22374 4 -5.20491 1.0433 -0.000120268 1.0717e-07
22375 4 -0.863891 1.00713 -2.45173e-05 2.50978e-08
22377 4 -2.08947 1.01577 -4.44643e-05 4.00322e-08
22378 4 7.34615 0.937917 0.000162494 -1.38393e-07
22379 4 2.39729 0.985649 1.97597e-05 -4.23867e-09
23115 4 0 1 0 0
23116 4 -6.37088 1.02768 -3.9717e-05 1.89808e-08
23117 4 6.55979 0.974116 3.34782e-05 -1.37755e-08
23118 4 5.73792 0.969509 5.33582e-05 -3.02534e-08
23119 4 5.13208 0.973742 4.45828e-05 -2.4806e-08
23125 4 4.43174 0.968263 5.97484e-05 -3.58045e-08
23128 4 2.18817 0.98097 3.75174e-05 -2.30853e-08
23129 4 1.66562 0.98585 2.68272e-05 -1.60118e-08
23153 4 0 1 0 0
23156 4 8.10272 0.957345 7.35981e-05 -4.12698e-08
23157 4 1.22186 0.990369 2.08143e-05 -1.33777e-08
23159 4 6.26515 0.964569 6.43318e-05 -3.75706e-08
23165 4 3.33811 0.982668 2.93123e-05 -1.61288e-08
23166 4 -3.69249 1.02157 -4.11822e-05 2.5345e-08
23168 4 2.20402 0.987897 1.97403e-05 -1.03502e-08
23171 4 8.48132 0.955002 7.60884e-05 -4.24406e-08
23173 4 7.95317 0.957748 7.07996e-05 -3.91884e-08
23174 4 -4.44211 1.0187 -2.83937e-05 1.40359e-08
23176 4 -1.57783 1.00852 -1.83688e-05 1.19021e-08
23180 4 3.14986 0.98568 1.73316e-05 -6.53781e-09
23181 4 -13.1773 1.06586 -0.000112543 6.32836e-08
23184 4 -6.62901 1.03294 -5.8867e-05 3.41495e-08
23186 4 -1.97807 1.00258 1.48329e-06 -3.45874e-09
23187 4 -3.81613 1.01515 -2.47099e-05 1.33838e-08
23189 4 6.18247 0.965364 5.76001e-05 -3.16141e-08
23191 4 -0.855031 1.00793 -2.30681e-05 1.71308e-08
23265 4 0 1 0 0
23266 4 22.9919 0.874448 0.000224051 -1.30614e-07
23267 4 -1.71825 1.00922 -1.51617e-05 8.02819e-09
23271 4 -0.837822 0.996503 1.83123e-05 -1.6301e-08
23276 4 0.2271 0.994707 1.31781e-05 -9.30573e-09
23280 4 -10.5403 1.05271 -9.0429e-05 5.12736e-08
23281 4 -9.69682 1.0513 -9.1904e-05 5.34754e-08
23282 4 -14.2111 1.06918 -0.000114599 6.27476e-08
23283 4 -0.11709 0.997508 5.08875e-06 -3.1894e-09
23284 4 -6.73176 1.03476 -6.23687e-05 3.66842e-08
23285 4 17.2281 0.911253 0.00014737 -8.06777e-08
23287 4 -4.37264 1.01938 -3.16661e-05 1.70009e-08
23288 4 -7.08605 1.03733 -6.79118e-05 3.99857e-08
23294 4 -1.45364 1.00463 -7.67087e-06 4.53656e-09
23296 4 -2.1859 1.01053 -2.04759e-05 1.27706e-08
23297 4 -4.9638 1.02969 -6.0405e-05 3.8942e-08
23298 4 -7.86717 1.04314 -8.10863e-05 4.96788e-08
23299 4 1.38059 0.991935 1.17821e-05 -5.3796e-09
23300 4 1.89982 0.988355 1.93087e-05 -1.01986e-08
23301 4 -5.91764 1.02974 -5.27829e-05 3.10088e-08
eof
