1090 3 0 1 0
1114 3 -2.31377 1.00518 -2.57491e-06
1115 3 3.72098 0.986903 1.18849e-05
1120 3 8.0096 0.97324 2.33084e-05
1121 3 -0.491591 1.0005 2.26057e-06
1125 3 -7.73129 1.02873 -2.17113e-05
1131 3 13.2616 0.958062 3.45397e-05
1138 3 25.2357 0.924708 5.83155e-05
1156 3 5.46157 0.989514 7.83417e-06
1157 3 15.0404 0.961532 2.87024e-05
eof
