1120 0
1083	0.33203	
1092	1.72821	
1099	1.74271	
1102	0.171677
1104	1.44227	
1107	-1.469	
1116	-0.52614
1124	-0.74076
1127	-0.33511
1130	-1.26602
1131	-0.68646
1133	0.121996
1140	1.19764	
1143	1.04541	
1146	-1.22575
1154	1.23001	
1171	0.689195
146	0	
110	-4.49481
120	-6.77579
124	-4.30188
127	-5.07169
132	-5.70191
136	-5.38311
152	3.418	
160	1.14164	
161	-7.73482
165	-2.79403
171	-1.96825
174	-2.82391
177	-4.14675
182	-1.50834
184	-0.48432
187	-0.85954
194	0.391452
202	0.844037
208	-6.5451	
210	-8.99377
213	-4.53929
217	-4.35222
220	-3.64463
147	0.662508	
121	-6.2694			
122	-3.82539	
126	-3.78665	
128	-3.64454	
129	-3.94566	
137	-4.14813	
148	1.44421		
153	3.98886		
155	3.81098		
162	0.872294	
164	-2.4265		
167	0.154091	
170	-0.385494	
172	-0.977438	
173	-0.614565	
178	-2.01248	
180	0.648725	
186	-0.126699	
188	0.121084	
196	1.35509		
200	1.64947		
201	1.72889		
205	1.48294		
209	-6.42602	
212	-3.90657	
216	-3.71908	
218	-3.3121		
eof
