11322 3 2.31758e-11 1 7.39827e-17
11323 3 0.00237983 0.999617 5.23624e-07
11324 3 0.925102 0.996202 3.63213e-06
11336 3 0.615682 0.996839 3.21689e-06
11345 3 0.360989 0.998183 1.83622e-06
11346 3 -0.0343131 0.999325 9.00087e-07
eof
