10018	-0.305664
10022	-0.555603
10030	-0.78479
10034	0.251709
10038	0.800232
10047	10.5503
10058	1.44916
10063	1.37708
10066	1.37708
10067	1.37708
10074	1.37708
10077	1.37708
10078	1.37708
10085	9.94926
10099	5.1604
10111	3.70764
10112	4.31805
10113	4.31805
10122	5.81641
10130	4.04852
10138	2.80798
10142	2.16602
10159	2.72681
10165	2.70898
10169	1.75336
10173	0.715088
10179	0.504028
10183	-0.17688
10201	4.93481
10207	4.39435
10211	6.34625
10229	7.33527
10232	8.40521
10236	8.63098
10252	8.22534
10256	8.56091
10264	8.56659
10268	8.74005
20010	7.5694
20018	7.09229
20026	7.22089
20034	7.07678
20113	1.67438
eof
