3088 0.0
3011 14.788797740587597
3013 14.85464609329847
3014 22.0339114664489
3025 20.65515735686813
3029 18.918653495281887
3032 17.805977489670113
3033 17.472327803615826
3038 22.971368353233174
3042 20.59744041590193
3077 3.8950633648414623
3080 2.3839207011847066
3084 1.5962328879331835
3096 86.38639677991341
3109 89.05431560069565
3113 85.1694905986501
3118 81.55837101761017
3124 78.91053021824928
3132 78.73855779373662
3138 78.5279966472126
3142 77.85742714787784
3146 77.9113089475918
3150 84.13842312203406
3156 89.05953583771407
3161 84.8134564684301
3164 84.14385663373696
3172 88.27468368565997
3089 1.235701059787516
3020 21.7424412889427
3021 14.442121709443654
3023 20.985148375887547
3026 18.60653247817754
3030 17.95650489939908
3031 17.113005143822647
3034 18.13683533014546
3035 19.913350639201326
3040 24.381066984070003
3043 21.424944464564305
3049 25.379594333549903
3078 3.0436057451956913
3079 2.328607611392272
3081 1.7935620711241427
3085 -0.2994436860763017
3086 -0.2960038996238836
3087 -1.4706196268029998
3090 -0.08090449788505794
3091 0.2341617772567588
3097 87.62204600482164
3103 89.66600931677613
3112 84.31785117448999
3114 84.80074149519578
3115 79.95839408266602
3122 79.93658227437209
3123 78.87681347866783
3125 78.61793937326001
3133 78.30301718271221
3136 78.15142104673032
3139 78.22552637374929
3140 77.83391324002332
3143 77.18699086914603
3144 77.11321029077271
3147 78.89955614574774
3148 80.80593639178778
3151 84.16356056840186
3152 84.29737993850677
3153 82.64636980399973
3155 89.36659521722868
3157 88.31319615989742
3159 86.36633286272263
3162 84.08514152023508
3165 85.22915788012551
3167 85.12000924846916
3168 85.36844514759059
3169 85.78327425504949
3173 88.10568669425311
3027 19.2
3092 0.2
3094 86.5
3119 80.5
3120 80.2
eof
