1029 2 0 1
1045 2 0.802534 0.999949
1046 2 0.228065 1.00073
1062 2 -0.635087 1.00031
1080 2 1.53408 0.999883
1089 2 0.533872 0.999316
1090 2 0.842616 0.998915
1091 2 1.3223 0.997946
1092 2 -4.50787 1.00611
1093 2 -0.565301 1.00076
1094 2 0.336294 0.999254
1096 2 -2.16896 1.00247
1099 2 0.523783 0.999015
1100 2 -0.567916 1.00056
1101 2 2.96118 0.995466
1102 2 -1.76244 1.0023
eof
