54 4 0 1 0 0
55 4 0.568551 0.997035 8.55901e-06 -5.31884e-09
56 4 0.486958 0.997835 8.39652e-06 -8.82457e-09
57 4 0.25849 1.00177 -9.36168e-06 1.13855e-08
58 4 0.139229 1.00008 -1.83829e-06 3.19715e-09
59 4 2.72956 0.947201 0.000280069 -4.23568e-07
60 4 -0.234129 1.00212 -1.27378e-05 1.67249e-08
61 4 3.2794 0.944396 0.000283876 -4.21207e-07
62 4 0.104677 0.999174 2.48717e-06 -2.59664e-09
63 4 -1.54501 1.02546 -0.000113736 1.52295e-07
64 4 -0.694647 1.00956 -3.37893e-05 3.40608e-08
65 4 0.3027 0.984464 0.000136633 -2.56128e-07
66 4 -54.1683 1.74953 -0.00240823 2.1415e-06
67 4 13.6075 0.805891 0.000715459 -7.864e-07
69 4 -2.64607 1.04649 -0.000239927 3.58666e-07
70 4 -0.133138 1.0025 -1.17601e-05 1.52777e-08
71 4 1.50127 0.979636 6.34691e-05 -5.47603e-08
72 4 -0.222869 1.0022 -2.19363e-06 -6.1955e-09
73 4 -0.793521 1.01412 -8.09438e-05 1.30557e-07
74 4 -0.702228 1.00777 -2.7376e-05 2.8078e-08
75 4 -0.629153 1.0084 -3.3342e-05 3.829e-08
76 4 -6.09655 1.11511 -0.000537627 6.74644e-07
eof
